Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
58.52618,S,58.52618,0.167329,0,0.5753209,0,0,33.94948,0.1892931,0,45.0312,79.43559,7.578061,-31.8175124286554,-31.8175124286552,-0.00000343954472597739,161.983415998621,-161.983415969023,0.00309657285225748,-89.9989,-89.9989,53711,0.2127926
58.53618,S,58.53618,0.1676577,0,0.5751132,0,0,33.94948,0.1899851,0,45.0312,79.43559,7.578061,-31.8168607511913,-31.8168607511911,-0.00000344529313526196,162.301584598962,-162.301584569423,0.0030965383993269,-89.99891,-89.99891,53709.38,0.2128236
58.54618,S,58.54618,0.1679863,0,0.5749061,0,0,33.94948,0.1906782,0,45.0312,79.43559,7.578061,-31.8162095704326,-31.8162095704324,-0.00000345103799183278,162.619746687497,-162.619746658016,0.00309650388894775,-89.99891,-89.99891,53707.75,0.2128545
58.55618,S,58.55618,0.168315,0,0.5746994,0,0,33.94948,0.1913727,0,45.0312,79.43559,7.578061,-31.8155583896739,-31.8155583896737,-0.00000345678486160806,162.937902264224,-162.937902234801,0.00309646932109991,-89.99891,-89.99891,53706.12,0.2128855
58.56618,S,58.56618,0.1686436,0,0.5744932,0,0,33.94948,0.1920683,0,45.0312,79.43559,7.578061,-31.8149007517452,-31.814900751745,-0.00000346252971817888,163.256051264572,-163.256051235207,0.0030964346958035,-89.99892,-89.99892,53704.49,0.2129165
58.57618,S,58.57618,0.1689723,0,0.5742876,0,0,33.94948,0.192765,0,45.0312,79.43559,7.578061,-31.8142490742811,-31.8142490742809,-0.00000346827374578315,163.574193748146,-163.574193718839,0.00309640001306682,-89.99892,-89.99892,53702.85,0.2129474
58.58617,S,58.58617,0.1693009,0,0.5740824,0,0,33.94948,0.1934631,0,45.0312,79.43559,7.578061,-31.8135899462362,-31.813589946236,-0.00000347401783259932,163.892329640439,-163.89232961119,0.00309636527288927,-89.99892,-89.99892,53701.21,0.2129784
58.59617,S,58.59617,0.1696295,0,0.5738778,0,0,33.94948,0.1941624,0,45.0312,79.43559,7.578061,-31.8129283346644,-31.8129283346642,-0.00000347976150493222,164.210458916618,-164.210458887426,0.003096330475275,-89.99892,-89.99892,53699.57,0.2130094
58.60617,S,58.60617,0.1699581,0,0.5736736,0,0,33.94948,0.1948629,0,45.0312,79.43559,7.578061,-31.8122697033249,-31.8122697033247,-0.00000348550286800117,164.528581606484,-164.528581577349,0.0030962956202471,-89.99892,-89.99892,53697.93,0.2130403
58.61617,S,58.61617,0.1702868,0,0.5734699,0,0,33.94948,0.1955644,0,45.0312,79.43559,7.578061,-31.81161057528,-31.8116105752798,-0.00000349124209944187,164.846697705069,-164.846697675991,0.00309626070782689,-89.99892,-89.99892,53696.28,0.2130713
58.62617,S,58.62617,0.1706154,0,0.5732667,0,0,33.94948,0.1962673,0,45.0312,79.43559,7.578061,-31.8109494604136,-31.8109494604134,-0.00000349698304802756,165.164807192506,-165.164807163485,0.00309622573799719,-89.99892,-89.99892,53694.62,0.2131023
58.63617,S,58.63617,0.170944,0,0.5730639,0,0,33.94948,0.1969715,0,45.0312,79.43559,7.578061,-31.8102903323687,-31.8102903323685,-0.00000350272393740134,165.482910088664,-165.482910059699,0.0030961907107586,-89.99893,-89.99893,53692.97,0.2131332
58.64616,S,58.64616,0.1712726,0,0.5728617,0,0,33.94948,0.1976768,0,45.0312,79.43559,7.578061,-31.8096197801,-31.8096197800998,-0.00000350846192539223,165.801006279299,-165.80100625039,0.00309615562614013,-89.99893,-89.99893,53691.31,0.2131642
58.65616,S,58.65616,0.1716011,0,0.5726599,0,0,33.94948,0.1983833,0,45.0312,79.43559,7.578061,-31.8089611487605,-31.8089611487603,-0.00000351420097919724,166.119095883621,-166.119095854768,0.00309612048413112,-89.99893,-89.99893,53689.65,0.2131952
58.66616,S,58.66616,0.1719297,0,0.5724587,0,0,33.94948,0.1990911,0,45.0312,79.43559,7.578061,-31.8082900997864,-31.8082900997862,-0.00000351993890797623,166.437178777453,-166.437178748656,0.00309608528474283,-89.99894,-89.99894,53687.99,0.2132261
58.67616,S,58.67616,0.1722583,0,0.5722579,0,0,33.94948,0.1998,0,45.0312,79.43559,7.578061,-31.8076215343393,-31.8076215343391,-0.00000352567517882213,166.755254985631,-166.75525495689,0.00309605002799183,-89.99894,-89.99894,53686.32,0.2132571
58.68616,S,58.68616,0.1725869,0,0.5720576,0,0,33.94948,0.2005102,0,45.0312,79.43559,7.578061,-31.8069569425352,-31.806956942535,-0.00000353141115360855,167.073324547892,-167.073324519206,0.00309601471388108,-89.99894,-89.99894,53684.65,0.2132881
